S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
,,,DBATU,BTEXC404,DBATU_BTEXC404,Signals & Systems,42,141,37,120,18,17,46,7,"{ifingroup DBATU_BTEXC404}Course for 'BTEXC404: Signals & Systems' paper of DBATU. Comprises 141 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}",,
,,,DBATU,BTINE404C,DBATU_BTINE404C,Signals and Systems,41,137,38,120,19,16,43,7,"{ifingroup DBATU_BTINE404C}Course for 'BTINE404C: Signals and Systems' paper of DBATU. Comprises 137 Outcomes within 41 Topics, taught over 38 hours.{/ifingroup}",,
,,,GGSIPU,ETEC-211,GGSIPU_ETEC-211,Signals & Systems,37,127,35,105,15,15,40,6,"{ifingroup GGSIPU_ETEC-211}Course for 'ETEC-211: Signals & Systems' paper of GGSIPU. Comprises 127 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}",,
,,,GGSIPU,ETEL-305,GGSIPU_ETEL-305,Signals & Systems,37,127,35,105,15,15,40,6,"{ifingroup GGSIPU_ETEL-305}Course for 'ETEL-305: Signals & Systems' paper of GGSIPU. Comprises 127 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}",,
,,,GTU,3141005,GTU_3141005,Signals & Systems,41,137,39,115,17,16,42,7,"{ifingroup GTU_3141005}Course for '3141005: Signals & Systems' paper of GTU. Comprises 137 Outcomes within 41 Topics, taught over 39 hours.{/ifingroup}",,
,,,GTU,3150912,GTU_3150912,Signals & Systems,44,125,34,107,16,16,37,6,"{ifingroup GTU_3150912}Course for '3150912: Signals & Systems' paper of GTU. Comprises 125 Outcomes within 44 Topics, taught over 34 hours.{/ifingroup}",,
,,,IKGPTU,BTEC-403-18,IKGPTU_BTEC-403-18,Signals & Systems,47,157,42,132,20,19,51,8,"{ifingroup IKGPTU_BTEC-403-18}Course for 'BTEC-403-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 47 Topics, taught over 42 hours.{/ifingroup}",,
,,,IKGPTU,BTEE-404-18,IKGPTU_BTEE-404-18,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup IKGPTU_BTEE-404-18}Course for 'BTEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,IKGPTU,BTEEE-404-18,IKGPTU_BTEEE-404-18,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup IKGPTU_BTEEE-404-18}Course for 'BTEEE-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,IKGPTU,BTEIC-404-18,IKGPTU_BTEIC-404-18,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup IKGPTU_BTEIC-404-18}Course for 'BTEIC-404-18: Signals & Systems' paper of IKGPTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,JCBUST,ECC01,JCBUST_ECC01,Signals & Systems,48,156,44,135,21,20,51,8,"{ifingroup JCBUST_ECC01}Course for 'ECC01: Signals & Systems' paper of JCBUST. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,JCBUST,ELPC404,JCBUST_ELPC404,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup JCBUST_ELPC404}Course for 'ELPC404: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,JCBUST,ESC-501,JCBUST_ESC-501,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup JCBUST_ESC-501}Course for 'ESC-501: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,JCBUST,PEC-IT-I-501,JCBUST_PEC-IT-I-501,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup JCBUST_PEC-IT-I-501}Course for 'PEC-IT-I-501: Signals & Systems' paper of JCBUST. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,MAKAUT,EC303,MAKAUT_EC303,Signals & Systems,44,146,40,121,18,19,48,8,"{ifingroup MAKAUT_EC303}Course for 'EC303: Signals & Systems' paper of MAKAUT. Comprises 146 Outcomes within 44 Topics, taught over 40 hours.{/ifingroup}",,
,,,MAKAUT,ESC-501,MAKAUT_ESC-501,Signals & Systems,48,157,44,136,21,19,51,8,"{ifingroup MAKAUT_ESC-501}Course for 'ESC-501: Signals & Systems' paper of MAKAUT. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,MRSPTU,BECE2-305,MRSPTU_BECE2-305,Signals & Systems,46,141,36,120,18,16,37,7,"{ifingroup MRSPTU_BECE2-305}Course for 'BECE2-305: Signals & Systems' paper of MRSPTU. Comprises 141 Outcomes within 46 Topics, taught over 36 hours.{/ifingroup}",,
,,,MRSPTU,BECE3-625,MRSPTU_BECE3-625,Signals & Systems,46,141,36,120,18,16,37,7,"{ifingroup MRSPTU_BECE3-625}Course for 'BECE3-625: Signals & Systems' paper of MRSPTU. Comprises 141 Outcomes within 46 Topics, taught over 36 hours.{/ifingroup}",,
,,,MRSPTU,BECES1-303,MRSPTU_BECES1-303,Signals & Systems,52,162,43,144,23,19,45,8,"{ifingroup MRSPTU_BECES1-303}Course for 'BECES1-303: Signals & Systems' paper of MRSPTU. Comprises 162 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}",,
,,,MRSPTU,BEEES1-303,MRSPTU_BEEES1-303,Signals & Systems,52,162,43,144,23,19,45,8,"{ifingroup MRSPTU_BEEES1-303}Course for 'BEEES1-303: Signals & Systems' paper of MRSPTU. Comprises 162 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}",,
,,,MRSPTU,BELES1-407,MRSPTU_BELES1-407,Signals & Systems,38,123,35,105,16,14,36,6,"{ifingroup MRSPTU_BELES1-407}Course for 'BELES1-407: Signals & Systems' paper of MRSPTU. Comprises 123 Outcomes within 38 Topics, taught over 35 hours.{/ifingroup}",,
,,,RGPV,EC402,RGPV_EC402,Signals & Systems,37,122,34,111,17,14,36,6,"{ifingroup RGPV_EC402}Course for 'EC402: Signals & Systems' paper of RGPV. Comprises 122 Outcomes within 37 Topics, taught over 34 hours.{/ifingroup}",,
,,,RGPV,EE-504-B,RGPV_EE-504-B,Signals and Systems,42,128,37,114,18,16,39,6,"{ifingroup RGPV_EE-504-B}Course for 'EE-504-B: Signals and Systems' paper of RGPV. Comprises 128 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}",,
,,,RGPV,EI302,RGPV_EI302,Signals and Systems,56,177,46,158,25,21,55,9,"{ifingroup RGPV_EI302}Course for 'EI302: Signals and Systems' paper of RGPV. Comprises 177 Outcomes within 56 Topics, taught over 46 hours.{/ifingroup}",,
,,,RGPV,EX302,RGPV_EX302,Signals and Systems,42,128,37,114,18,16,39,6,"{ifingroup RGPV_EX302}Course for 'EX302: Signals and Systems' paper of RGPV. Comprises 128 Outcomes within 42 Topics, taught over 37 hours.{/ifingroup}",,
,,,RTU,3EC4-05,RTU_3EC4-05,Signals & Systems,48,156,44,135,21,20,51,8,"{ifingroup RTU_3EC4-05}Course for '3EC4-05: Signals & Systems' paper of RTU. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,RTU,3EI4-05,RTU_3EI4-05,Signals & Systems,48,156,44,135,21,20,51,8,"{ifingroup RTU_3EI4-05}Course for '3EI4-05: Signals & Systems' paper of RTU. Comprises 156 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,RTU,4EE4-07,RTU_4EE4-07,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup RTU_4EE4-07}Course for '4EE4-07: Signals & Systems' paper of RTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
,,,RTU,4EX4-07,RTU_4EX4-07,Signals & Systems,48,157,44,136,21,18,49,8,"{ifingroup RTU_4EX4-07}Course for '4EX4-07: Signals & Systems' paper of RTU. Comprises 157 Outcomes within 48 Topics, taught over 44 hours.{/ifingroup}",,
5,Electronic Devices and Circuits (VEGECEDC),v2lbt-edc,AKTU,KEC301,AKTU_KEC301,Electronics Devices,52,125,43,134,19,13,49,7,"{ifingroup AKTU_KEC301}Course for 'KEC301: Electronics Devices' paper of AKTU. Comprises 125 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}","{ifingroup AKTU_KEC301}Course for 'KEC301: Electronics Devices' paper of AKTU. Comprises 125 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup DBATU_BTEXC303}Course for 'BTEXC303: Electronic Devices & Circuits' paper of DBATU. Comprises 114 Outcomes within 53 Topics, taught over 34 hours.{/ifingroup}{ifingroup DBATU_BTEEE406A}Course for 'BTEEE406A: Solid State Devices' paper of DBATU. Comprises 181 Outcomes within 80 Topics, taught over 51 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-106}Course for 'ETEC-106: Electronics Devices' paper of GGSIPU. Comprises 168 Outcomes within 65 Topics, taught over 55 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-301-18}Course for 'BTEC-301-18: Electronic Devices' paper of IKGPTU. Comprises 125 Outcomes within 53 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_EC301}Course for 'EC301: Electronics Devices' paper of JCBUST. Comprises 123 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup JCBUST_ELOE-101}Course for 'ELOE-101: Electronics Devices' paper of JCBUST. Comprises 123 Outcomes within 50 Topics, taught over 43 hours.{/ifingroup}{ifingroup MAKAUT_EC301}Course for 'EC301: Electronic Devices' paper of MAKAUT. Comprises 123 Outcomes within 52 Topics, taught over 41 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-302}Course for 'BECE2-302: Electronics Devices and Circuits' paper of MRSPTU. Comprises 142 Outcomes within 63 Topics, taught over 47 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-301}Course for 'BECE3-301: Electronics Devices and Circuits' paper of MRSPTU. Comprises 142 Outcomes within 63 Topics, taught over 47 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-301}Course for 'BECES1-301: Electronic Devices & Circuits' paper of MRSPTU. Comprises 177 Outcomes within 80 Topics, taught over 61 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-301}Course for 'BEEES1-301: Electronic Devices & Circuits' paper of MRSPTU. Comprises 177 Outcomes within 80 Topics, taught over 61 hours.{/ifingroup}{ifingroup MRSPTU_BELE1-303}Course for 'BELE1-303: Electronic Devices & Circuits-I' paper of MRSPTU. Comprises 144 Outcomes within 60 Topics, taught over 50 hours.{/ifingroup}{ifingroup RGPV_EC304}Course for 'EC304: Electronic Devices' paper of RGPV. Comprises 209 Outcomes within 88 Topics, taught over 67 hours.{/ifingroup}{ifingroup RGPV_EI303}Course for 'EI303: Electronic Devices and Circuits' paper of RGPV. Comprises 196 Outcomes within 89 Topics, taught over 67 hours.{/ifingroup}{ifingroup RTU_3EC4-07}Course for '3EC4-07: Electronics Devices' paper of RTU. Comprises 123 Outcomes within 54 Topics, taught over 43 hours.{/ifingroup}{ifingroup RTU_3EI4-07}Course for '3EI4-07: Electronics Devices' paper of RTU. Comprises 123 Outcomes within 54 Topics, taught over 43 hours.{/ifingroup}","{ifingroup AKTU_KEC301}Course for 'KEC301: Electronics Devices' paper of AKTU. Comprises 125 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup DBATU_BTEXC303}Course for 'BTEXC303: Electronic Devices & Circuits' paper of DBATU. Comprises 114 Outcomes within 53 Topics, taught over 34 hours.{/ifingroup}{ifingroup DBATU_BTEEE406A}Course for 'BTEEE406A: Solid State Devices' paper of DBATU. Comprises 181 Outcomes within 80 Topics, taught over 51 hours.{/ifingroup}{ifingroup GGSIPU_ETEC-106}Course for 'ETEC-106: Electronics Devices' paper of GGSIPU. Comprises 168 Outcomes within 65 Topics, taught over 55 hours.{/ifingroup}{ifingroup IKGPTU_BTEC-301-18}Course for 'BTEC-301-18: Electronic Devices' paper of IKGPTU. Comprises 125 Outcomes within 53 Topics, taught over 44 hours.{/ifingroup}{ifingroup JCBUST_EC301}Course for 'EC301: Electronics Devices' paper of JCBUST. Comprises 123 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}{ifingroup JCBUST_ELOE-101}Course for 'ELOE-101: Electronics Devices' paper of JCBUST. Comprises 123 Outcomes within 50 Topics, taught over 43 hours.{/ifingroup}{ifingroup MAKAUT_EC301}Course for 'EC301: Electronic Devices' paper of MAKAUT. Comprises 123 Outcomes within 52 Topics, taught over 41 hours.{/ifingroup}{ifingroup MRSPTU_BECE2-302}Course for 'BECE2-302: Electronics Devices and Circuits' paper of MRSPTU. Comprises 142 Outcomes within 63 Topics, taught over 47 hours.{/ifingroup}{ifingroup MRSPTU_BECE3-301}Course for 'BECE3-301: Electronics Devices and Circuits' paper of MRSPTU. Comprises 142 Outcomes within 63 Topics, taught over 47 hours.{/ifingroup}{ifingroup MRSPTU_BECES1-301}Course for 'BECES1-301: Electronic Devices & Circuits' paper of MRSPTU. Comprises 177 Outcomes within 80 Topics, taught over 61 hours.{/ifingroup}{ifingroup MRSPTU_BEEES1-301}Course for 'BEEES1-301: Electronic Devices & Circuits' paper of MRSPTU. Comprises 177 Outcomes within 80 Topics, taught over 61 hours.{/ifingroup}{ifingroup MRSPTU_BELE1-303}Course for 'BELE1-303: Electronic Devices & Circuits-I' paper of MRSPTU. Comprises 144 Outcomes within 60 Topics, taught over 50 hours.{/ifingroup}{ifingroup RGPV_EC304}Course for 'EC304: Electronic Devices' paper of RGPV. Comprises 209 Outcomes within 88 Topics, taught over 67 hours.{/ifingroup}{ifingroup RGPV_EI303}Course for 'EI303: Electronic Devices and Circuits' paper of RGPV. Comprises 196 Outcomes within 89 Topics, taught over 67 hours.{/ifingroup}{ifingroup RTU_3EC4-07}Course for '3EC4-07: Electronics Devices' paper of RTU. Comprises 123 Outcomes within 54 Topics, taught over 43 hours.{/ifingroup}{ifingroup RTU_3EI4-07}Course for '3EI4-07: Electronics Devices' paper of RTU. Comprises 123 Outcomes within 54 Topics, taught over 43 hours.{/ifingroup}"
,,,DBATU,BTEXC303,DBATU_BTEXC303,Electronic Devices & Circuits,53,114,34,118,15,11,26,4,"{ifingroup DBATU_BTEXC303}Course for 'BTEXC303: Electronic Devices & Circuits' paper of DBATU. Comprises 114 Outcomes within 53 Topics, taught over 34 hours.{/ifingroup}",,
,,,DBATU,BTEEE406A,DBATU_BTEEE406A,Solid State Devices,80,181,51,192,27,19,58,7,"{ifingroup DBATU_BTEEE406A}Course for 'BTEEE406A: Solid State Devices' paper of DBATU. Comprises 181 Outcomes within 80 Topics, taught over 51 hours.{/ifingroup}",,
,,,GGSIPU,ETEC-106,GGSIPU_ETEC-106,Electronics Devices,65,168,55,173,25,19,62,9,"{ifingroup GGSIPU_ETEC-106}Course for 'ETEC-106: Electronics Devices' paper of GGSIPU. Comprises 168 Outcomes within 65 Topics, taught over 55 hours.{/ifingroup}",,
,,,IKGPTU,BTEC-301-18,IKGPTU_BTEC-301-18,Electronic Devices,53,125,44,135,20,14,52,8,"{ifingroup IKGPTU_BTEC-301-18}Course for 'BTEC-301-18: Electronic Devices' paper of IKGPTU. Comprises 125 Outcomes within 53 Topics, taught over 44 hours.{/ifingroup}",,
,,,JCBUST,EC301,JCBUST_EC301,Electronics Devices,52,123,43,132,19,13,49,7,"{ifingroup JCBUST_EC301}Course for 'EC301: Electronics Devices' paper of JCBUST. Comprises 123 Outcomes within 52 Topics, taught over 43 hours.{/ifingroup}",,
,,,JCBUST,ELOE-101,JCBUST_ELOE-101,Electronics Devices,50,123,43,132,19,13,49,7,"{ifingroup JCBUST_ELOE-101}Course for 'ELOE-101: Electronics Devices' paper of JCBUST. Comprises 123 Outcomes within 50 Topics, taught over 43 hours.{/ifingroup}",,
,,,MAKAUT,EC301,MAKAUT_EC301,Electronic Devices,52,123,41,132,19,13,49,7,"{ifingroup MAKAUT_EC301}Course for 'EC301: Electronic Devices' paper of MAKAUT. Comprises 123 Outcomes within 52 Topics, taught over 41 hours.{/ifingroup}",,
,,,MRSPTU,BECE2-302,MRSPTU_BECE2-302,Electronics Devices and Circuits,63,142,47,155,24,17,51,8,"{ifingroup MRSPTU_BECE2-302}Course for 'BECE2-302: Electronics Devices and Circuits' paper of MRSPTU. Comprises 142 Outcomes within 63 Topics, taught over 47 hours.{/ifingroup}",,
,,,MRSPTU,BECE3-301,MRSPTU_BECE3-301,Electronics Devices and Circuits,63,142,47,155,24,17,51,8,"{ifingroup MRSPTU_BECE3-301}Course for 'BECE3-301: Electronics Devices and Circuits' paper of MRSPTU. Comprises 142 Outcomes within 63 Topics, taught over 47 hours.{/ifingroup}",,
,,,MRSPTU,BECES1-301,MRSPTU_BECES1-301,Electronic Devices & Circuits,80,177,61,191,31,19,60,9,"{ifingroup MRSPTU_BECES1-301}Course for 'BECES1-301: Electronic Devices & Circuits' paper of MRSPTU. Comprises 177 Outcomes within 80 Topics, taught over 61 hours.{/ifingroup}",,
,,,MRSPTU,BEEES1-301,MRSPTU_BEEES1-301,Electronic Devices & Circuits,80,177,61,191,31,19,60,9,"{ifingroup MRSPTU_BEEES1-301}Course for 'BEEES1-301: Electronic Devices & Circuits' paper of MRSPTU. Comprises 177 Outcomes within 80 Topics, taught over 61 hours.{/ifingroup}",,
,,,MRSPTU,BELE1-303,MRSPTU_BELE1-303,Electronic Devices & Circuits-I,60,144,50,157,21,15,48,8,"{ifingroup MRSPTU_BELE1-303}Course for 'BELE1-303: Electronic Devices & Circuits-I' paper of MRSPTU. Comprises 144 Outcomes within 60 Topics, taught over 50 hours.{/ifingroup}",,
,,,RGPV,EC304,RGPV_EC304,Electronic Devices,88,209,67,223,33,21,66,11,"{ifingroup RGPV_EC304}Course for 'EC304: Electronic Devices' paper of RGPV. Comprises 209 Outcomes within 88 Topics, taught over 67 hours.{/ifingroup}",,
,,,RGPV,EI303,RGPV_EI303,Electronic Devices and Circuits,89,196,67,212,33,21,67,11,"{ifingroup RGPV_EI303}Course for 'EI303: Electronic Devices and Circuits' paper of RGPV. Comprises 196 Outcomes within 89 Topics, taught over 67 hours.{/ifingroup}",,
,,,RTU,3EC4-07,RTU_3EC4-07,Electronics Devices,54,123,43,132,19,13,49,7,"{ifingroup RTU_3EC4-07}Course for '3EC4-07: Electronics Devices' paper of RTU. Comprises 123 Outcomes within 54 Topics, taught over 43 hours.{/ifingroup}",,
,,,RTU,3EI4-07,RTU_3EI4-07,Electronics Devices,54,123,43,132,19,13,49,7,"{ifingroup RTU_3EI4-07}Course for '3EI4-07: Electronics Devices' paper of RTU. Comprises 123 Outcomes within 54 Topics, taught over 43 hours.{/ifingroup}",,
