S.N,Subject Name,Password,University short name,Paper code,Group Name,University Subject Name,# Topics,# CLOs,CLO time,# PLOs,PLO Time,# GPSM,# GLOs,GLO Time,LABEL FORMULA,CLUSTER,VALUE
4,Thermodynamics (VEGMET),v2lbt-therm,AKTU,KAE301,AKTU_KAE301,Fundamental of Thermodynamics,32,78,30,69,14,4,9,2,"{ifingroup AKTU_KAE301}Course for 'KAE301: Fundamental of Thermodynamics' paper of AKTU. Comprises 78 Outcomes within 32 Topics, taught over 30 hours.{/ifingroup}","{ifingroup AKTU_KAE301}Course for 'KAE301: Fundamental of Thermodynamics' paper of AKTU. Comprises 78 Outcomes within 32 Topics, taught over 30 hours.{/ifingroup}{ifingroup AKTU_KME301}Course for 'KME301: Thermodynamics' paper of AKTU. Comprises 78 Outcomes within 37 Topics, taught over 30 hours.{/ifingroup}{ifingroup DBATU_BTAMC402}Course for 'BTAMC402: Thermodynamics' paper of DBATU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup DBATU_BTMEC305}Course for 'BTMEC305: Thermodynamics' paper of DBATU. Comprises 67 Outcomes within 26 Topics, taught over 26 hours.{/ifingroup}{ifingroup GGSIPU_ ETTE-210}Course for 'ETTE-210: Thermal Science' paper of GGSIPU. Comprises 84 Outcomes within 34 Topics, taught over 32 hours.{/ifingroup}{ifingroup GGSIPU_ETME-203}Course for 'ETME-203: Thermal Science' paper of GGSIPU. Comprises 84 Outcomes within 34 Topics, taught over 32 hours.{/ifingroup}{ifingroup GTU_2131905}Course for '2131905: Engineering Thermodynamics' paper of GTU. Comprises 76 Outcomes within 33 Topics, taught over 29 hours.{/ifingroup}{ifingroup GTU_2142004}Course for '2142004: Engineering Thermodynamics' paper of GTU. Comprises 70 Outcomes within 26 Topics, taught over 27 hours.{/ifingroup}{ifingroup GTU_3130109}Course for '3130109: Thermodynamics for Aeronautical Engineering' paper of GTU. Comprises 72 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup GTU_3132504}Course for '3132504: Basic and Applied Thermodynamics' paper of GTU. Comprises 63 Outcomes within 29 Topics, taught over 24 hours.{/ifingroup}{ifingroup IKGPTU_BTAE302-18}Course for 'BTAE302-18: Engineering Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup IKGPTU_BTANE304-18}Course for 'BTANE304-18: Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup IKGPTU_BTME305-18}Course for 'BTME305-18: Basics Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup IKGPTU_BTPE303}Course for 'BTPE303: Thermal Engineering' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE-201}Course for 'PCC-AE-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-201}Course for 'PCC-MAE-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME-201}Course for 'PCC-ME-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup MAKAUT_AUE-301}Course for 'AUE-301: Applied Thermodynamics ' paper of MAKAUT. Comprises 83 Outcomes within 35 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_ME301}Course for 'ME301: Applied Thermodynamics ' paper of MAKAUT. Comprises 83 Outcomes within 42 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME301}Course for 'PC-ME301: Thermodynamics' paper of MAKAUT. Comprises 68 Outcomes within 26 Topics, taught over 26 hours.{/ifingroup}{ifingroup MRSPTU_BAEE2-302}Course for 'BAEE2-302: Engineering Thermodynamics' paper of MRSPTU. Comprises 60 Outcomes within 33 Topics, taught over 22 hours.{/ifingroup}{ifingroup MRSPTU_BANES1-303}Course for 'BANES1-303: Basics of Thermodynamics' paper of MRSPTU. Comprises 72 Outcomes within 30 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BMECS1-303}Course for 'BMECS1-303: Thermodynamics' paper of MRSPTU. Comprises 74 Outcomes within 26 Topics, taught over 27 hours.{/ifingroup}{ifingroup RGPV_AU302}Course for 'AU302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup RGPV_IP302}Course for 'IP302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup RGPV_ME302}Course for 'ME302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup RTU_3AE4-05}Course for '3AE4-05: Engineering Thermodynamics' paper of RTU. Comprises 84 Outcomes within 36 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3AN3-03}Course for '3AN3-03: Engineering Thermodynamics' paper of RTU. Comprises 66 Outcomes within 28 Topics, taught over 25 hours.{/ifingroup}{ifingroup RTU_3ME4-05}Course for '3ME4-05: Engineering Thermodynamics' paper of RTU. Comprises 84 Outcomes within 36 Topics, taught over 32 hours.{/ifingroup}","{ifingroup AKTU_KAE301}Course for 'KAE301: Fundamental of Thermodynamics' paper of AKTU. Comprises 78 Outcomes within 32 Topics, taught over 30 hours.{/ifingroup}{ifingroup AKTU_KME301}Course for 'KME301: Thermodynamics' paper of AKTU. Comprises 78 Outcomes within 37 Topics, taught over 30 hours.{/ifingroup}{ifingroup DBATU_BTAMC402}Course for 'BTAMC402: Thermodynamics' paper of DBATU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup DBATU_BTMEC305}Course for 'BTMEC305: Thermodynamics' paper of DBATU. Comprises 67 Outcomes within 26 Topics, taught over 26 hours.{/ifingroup}{ifingroup GGSIPU_ ETTE-210}Course for 'ETTE-210: Thermal Science' paper of GGSIPU. Comprises 84 Outcomes within 34 Topics, taught over 32 hours.{/ifingroup}{ifingroup GGSIPU_ETME-203}Course for 'ETME-203: Thermal Science' paper of GGSIPU. Comprises 84 Outcomes within 34 Topics, taught over 32 hours.{/ifingroup}{ifingroup GTU_2131905}Course for '2131905: Engineering Thermodynamics' paper of GTU. Comprises 76 Outcomes within 33 Topics, taught over 29 hours.{/ifingroup}{ifingroup GTU_2142004}Course for '2142004: Engineering Thermodynamics' paper of GTU. Comprises 70 Outcomes within 26 Topics, taught over 27 hours.{/ifingroup}{ifingroup GTU_3130109}Course for '3130109: Thermodynamics for Aeronautical Engineering' paper of GTU. Comprises 72 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup GTU_3132504}Course for '3132504: Basic and Applied Thermodynamics' paper of GTU. Comprises 63 Outcomes within 29 Topics, taught over 24 hours.{/ifingroup}{ifingroup IKGPTU_BTAE302-18}Course for 'BTAE302-18: Engineering Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup IKGPTU_BTANE304-18}Course for 'BTANE304-18: Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup IKGPTU_BTME305-18}Course for 'BTME305-18: Basics Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup IKGPTU_BTPE303}Course for 'BTPE303: Thermal Engineering' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE-201}Course for 'PCC-AE-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-201}Course for 'PCC-MAE-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME-201}Course for 'PCC-ME-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}{ifingroup MAKAUT_AUE-301}Course for 'AUE-301: Applied Thermodynamics ' paper of MAKAUT. Comprises 83 Outcomes within 35 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_ME301}Course for 'ME301: Applied Thermodynamics ' paper of MAKAUT. Comprises 83 Outcomes within 42 Topics, taught over 32 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME301}Course for 'PC-ME301: Thermodynamics' paper of MAKAUT. Comprises 68 Outcomes within 26 Topics, taught over 26 hours.{/ifingroup}{ifingroup MRSPTU_BAEE2-302}Course for 'BAEE2-302: Engineering Thermodynamics' paper of MRSPTU. Comprises 60 Outcomes within 33 Topics, taught over 22 hours.{/ifingroup}{ifingroup MRSPTU_BANES1-303}Course for 'BANES1-303: Basics of Thermodynamics' paper of MRSPTU. Comprises 72 Outcomes within 30 Topics, taught over 28 hours.{/ifingroup}{ifingroup MRSPTU_BMECS1-303}Course for 'BMECS1-303: Thermodynamics' paper of MRSPTU. Comprises 74 Outcomes within 26 Topics, taught over 27 hours.{/ifingroup}{ifingroup RGPV_AU302}Course for 'AU302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup RGPV_IP302}Course for 'IP302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup RGPV_ME302}Course for 'ME302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}{ifingroup RTU_3AE4-05}Course for '3AE4-05: Engineering Thermodynamics' paper of RTU. Comprises 84 Outcomes within 36 Topics, taught over 32 hours.{/ifingroup}{ifingroup RTU_3AN3-03}Course for '3AN3-03: Engineering Thermodynamics' paper of RTU. Comprises 66 Outcomes within 28 Topics, taught over 25 hours.{/ifingroup}{ifingroup RTU_3ME4-05}Course for '3ME4-05: Engineering Thermodynamics' paper of RTU. Comprises 84 Outcomes within 36 Topics, taught over 32 hours.{/ifingroup}"
,,,AKTU,KME301,AKTU_KME301,Thermodynamics,37,78,30,69,14,4,9,2,"{ifingroup AKTU_KME301}Course for 'KME301: Thermodynamics' paper of AKTU. Comprises 78 Outcomes within 37 Topics, taught over 30 hours.{/ifingroup}",,
,,,DBATU,BTAMC402,DBATU_BTAMC402,Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup DBATU_BTAMC402}Course for 'BTAMC402: Thermodynamics' paper of DBATU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,DBATU,BTMEC305,DBATU_BTMEC305,Thermodynamics,26,67,26,63,13,4,9,2,"{ifingroup DBATU_BTMEC305}Course for 'BTMEC305: Thermodynamics' paper of DBATU. Comprises 67 Outcomes within 26 Topics, taught over 26 hours.{/ifingroup}",,
,,,GGSIPU,ETTE-210,GGSIPU_ ETTE-210,Thermal Science,34,84,32,75,15,4,9,2,"{ifingroup GGSIPU_ ETTE-210}Course for 'ETTE-210: Thermal Science' paper of GGSIPU. Comprises 84 Outcomes within 34 Topics, taught over 32 hours.{/ifingroup}",,
,,,GGSIPU,ETME-203,GGSIPU_ETME-203,Thermal Science,34,84,32,75,15,4,9,2,"{ifingroup GGSIPU_ETME-203}Course for 'ETME-203: Thermal Science' paper of GGSIPU. Comprises 84 Outcomes within 34 Topics, taught over 32 hours.{/ifingroup}",,
,,,GTU,2131905,GTU_2131905,Engineering Thermodynamics,33,76,29,68,14,4,9,2,"{ifingroup GTU_2131905}Course for '2131905: Engineering Thermodynamics' paper of GTU. Comprises 76 Outcomes within 33 Topics, taught over 29 hours.{/ifingroup}",,
,,,GTU,2142004,GTU_2142004,Engineering Thermodynamics,26,70,27,66,12,4,9,2,"{ifingroup GTU_2142004}Course for '2142004: Engineering Thermodynamics' paper of GTU. Comprises 70 Outcomes within 26 Topics, taught over 27 hours.{/ifingroup}",,
,,,GTU,3130109,GTU_3130109,Thermodynamics for Aeronautical Engineering,31,72,27,64,12,4,9,2,"{ifingroup GTU_3130109}Course for '3130109: Thermodynamics for Aeronautical Engineering' paper of GTU. Comprises 72 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}",,
,,,GTU,3132504,GTU_3132504,Basic and Applied Thermodynamics,29,63,24,59,11,4,9,2,"{ifingroup GTU_3132504}Course for '3132504: Basic and Applied Thermodynamics' paper of GTU. Comprises 63 Outcomes within 29 Topics, taught over 24 hours.{/ifingroup}",,
,,,IKGPTU,BTAE302-18,IKGPTU_BTAE302-18,Engineering Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup IKGPTU_BTAE302-18}Course for 'BTAE302-18: Engineering Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,IKGPTU,BTANE304-18,IKGPTU_BTANE304-18,Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup IKGPTU_BTANE304-18}Course for 'BTANE304-18: Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,IKGPTU,BTME305-18,IKGPTU_BTME305-18,Basics Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup IKGPTU_BTME305-18}Course for 'BTME305-18: Basics Thermodynamics' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,IKGPTU,BTPE303,IKGPTU_BTPE303,Thermal Engineering,33,80,30,69,14,4,9,2,"{ifingroup IKGPTU_BTPE303}Course for 'BTPE303: Thermal Engineering' paper of IKGPTU. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,JCBUST,PCC-AE-201,JCBUST_PCC-AE-201,Thermodynamics,31,74,27,63,13,4,9,2,"{ifingroup JCBUST_PCC-AE-201}Course for 'PCC-AE-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}",,
,,,JCBUST,PCC-MAE-201,JCBUST_PCC-MAE-201,Thermodynamics,31,74,27,63,13,4,9,2,"{ifingroup JCBUST_PCC-MAE-201}Course for 'PCC-MAE-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}",,
,,,JCBUST,PCC-ME-201,JCBUST_PCC-ME-201,Thermodynamics,31,74,27,63,13,4,9,2,"{ifingroup JCBUST_PCC-ME-201}Course for 'PCC-ME-201: Thermodynamics' paper of JCBUST. Comprises 74 Outcomes within 31 Topics, taught over 27 hours.{/ifingroup}",,
,,,MAKAUT,AUE-301,MAKAUT_AUE-301,Applied Thermodynamics ,35,83,32,75,15,4,9,2,"{ifingroup MAKAUT_AUE-301}Course for 'AUE-301: Applied Thermodynamics ' paper of MAKAUT. Comprises 83 Outcomes within 35 Topics, taught over 32 hours.{/ifingroup}",,
,,,MAKAUT,ME301,MAKAUT_ME301,Applied Thermodynamics ,42,83,32,75,15,4,9,2,"{ifingroup MAKAUT_ME301}Course for 'ME301: Applied Thermodynamics ' paper of MAKAUT. Comprises 83 Outcomes within 42 Topics, taught over 32 hours.{/ifingroup}",,
,,,MAKAUT,PC-ME301,MAKAUT_PC-ME301,Thermodynamics,26,68,26,63,13,4,9,2,"{ifingroup MAKAUT_PC-ME301}Course for 'PC-ME301: Thermodynamics' paper of MAKAUT. Comprises 68 Outcomes within 26 Topics, taught over 26 hours.{/ifingroup}",,
,,,MRSPTU,BAEE2-302,MRSPTU_BAEE2-302,Engineering Thermodynamics,33,60,22,49,9,4,9,2,"{ifingroup MRSPTU_BAEE2-302}Course for 'BAEE2-302: Engineering Thermodynamics' paper of MRSPTU. Comprises 60 Outcomes within 33 Topics, taught over 22 hours.{/ifingroup}",,
,,,MRSPTU,BANES1-303,MRSPTU_BANES1-303,Basics of Thermodynamics,30,72,28,69,14,4,9,2,"{ifingroup MRSPTU_BANES1-303}Course for 'BANES1-303: Basics of Thermodynamics' paper of MRSPTU. Comprises 72 Outcomes within 30 Topics, taught over 28 hours.{/ifingroup}",,
,,,MRSPTU,BMECS1-303,MRSPTU_BMECS1-303,Thermodynamics,26,74,27,63,13,4,9,2,"{ifingroup MRSPTU_BMECS1-303}Course for 'BMECS1-303: Thermodynamics' paper of MRSPTU. Comprises 74 Outcomes within 26 Topics, taught over 27 hours.{/ifingroup}",,
,,,RGPV,AU302,RGPV_AU302,Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup RGPV_AU302}Course for 'AU302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,RGPV,IP302,RGPV_IP302,Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup RGPV_IP302}Course for 'IP302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,RGPV,ME302,RGPV_ME302,Thermodynamics,33,80,30,69,14,4,9,2,"{ifingroup RGPV_ME302}Course for 'ME302: Thermodynamics' paper of RGPV. Comprises 80 Outcomes within 33 Topics, taught over 30 hours.{/ifingroup}",,
,,,RTU,3AE4-05,RTU_3AE4-05,Engineering Thermodynamics,36,84,32,75,15,4,9,2,"{ifingroup RTU_3AE4-05}Course for '3AE4-05: Engineering Thermodynamics' paper of RTU. Comprises 84 Outcomes within 36 Topics, taught over 32 hours.{/ifingroup}",,
,,,RTU,3AN3-03,RTU_3AN3-03,Engineering Thermodynamics,28,66,25,56,12,4,9,2,"{ifingroup RTU_3AN3-03}Course for '3AN3-03: Engineering Thermodynamics' paper of RTU. Comprises 66 Outcomes within 28 Topics, taught over 25 hours.{/ifingroup}",,
,,,RTU,3ME4-05,RTU_3ME4-05,Engineering Thermodynamics,36,84,32,75,15,4,9,2,"{ifingroup RTU_3ME4-05}Course for '3ME4-05: Engineering Thermodynamics' paper of RTU. Comprises 84 Outcomes within 36 Topics, taught over 32 hours.{/ifingroup}",,
5,Heat and Mass Transfer (VEGMEHMT),v2lbt-heat,AKTU,RME502,AKTU_RME502,Heat and Mass Transfer,42,117,38,100,21,18,64,8,"{ifingroup AKTU_RME502}Course for 'RME502: Heat and Mass Transfer' paper of AKTU. Comprises 117 Outcomes within 42 Topics, taught over 38 hours.{/ifingroup}","{ifingroup AKTU_RME502}Course for 'RME502: Heat and Mass Transfer' paper of AKTU. Comprises 117 Outcomes within 42 Topics, taught over 38 hours.{/ifingroup}{ifingroup AKTU_RME502A}Course for 'RME502A: Heat and Mass Transfer' paper of AKTU. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}{ifingroup DBATU_BTAMC601}Course for 'BTAMC601: Heat Transfer' paper of DBATU. Comprises 107 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTMEC501}Course for 'BTMEC501: Heat Transfer' paper of DBATU. Comprises 107 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETME-303}Course for 'ETME-303: Heat Transfer' paper of GGSIPU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}{ifingroup GTU_2151909}Course for '2151909: Heat Transfer' paper of GTU. Comprises 102 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}{ifingroup GTU_2170102}Course for '2170102: Theory of Heat Transfer' paper of GTU. Comprises 137 Outcomes within 50 Topics, taught over 43 hours.{/ifingroup}{ifingroup IKGPTU_BTAE403-18}Course for 'BTAE403-18: Heat Transfer and Combustion' paper of IKGPTU. Comprises 73 Outcomes within 27 Topics, taught over 26 hours.{/ifingroup}{ifingroup IKGPTU_BTME-602}Course for 'BTME-602: Heat Transfer' paper of IKGPTU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTME-602}Course for 'BTME-602: Heat Transfer' paper of IKGPTU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE-301}Course for 'PCC-AE-301: Heat Transfer' paper of JCBUST. Comprises 104 Outcomes within 36 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-301}Course for 'PCC-MAE-301: Heat Transfer' paper of JCBUST. Comprises 104 Outcomes within 36 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME-301}Course for 'PCC-ME-301: Heat Transfer' paper of JCBUST. Comprises 104 Outcomes within 36 Topics, taught over 35 hours.{/ifingroup}{ifingroup MAKAUT_ME-502}Course for 'ME-502: Heat Transfer' paper of MAKAUT. Comprises 95 Outcomes within 34 Topics, taught over 34 hours.{/ifingroup}{ifingroup MAKAUT_PC-AUE503}Course for 'PC-AUE503: Heat Transfer' paper of MAKAUT. Comprises 95 Outcomes within 35 Topics, taught over 34 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME501}Course for 'PC-ME501: Heat Transfer' paper of MAKAUT. Comprises 95 Outcomes within 35 Topics, taught over 34 hours.{/ifingroup}{ifingroup MRSPTU_ BMEE3-521}Course for 'BMEE3-521: Heat Transfer' paper of MRSPTU. Comprises 71 Outcomes within 28 Topics, taught over 25 hours.{/ifingroup}{ifingroup MRSPTU_BMEEI-629}Course for 'BMEEI-629: Heat Transfer' paper of MRSPTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_AU704}Course for 'AU704: Heat and Mass Transfer' paper of RGPV. Comprises 116 Outcomes within 40 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_IP-604-B}Course for 'IP-604-B: Heat and Mass Transfer' paper of RGPV. Comprises 116 Outcomes within 40 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_4AN3-03}Course for '4AN3-03: Heat Transfer' paper of RTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_5AE4-02}Course for '5AE4-02: Heat Transfer' paper of RTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_5ME4-02}Course for '5ME4-02: Heat Transfer' paper of RTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}","{ifingroup AKTU_RME502}Course for 'RME502: Heat and Mass Transfer' paper of AKTU. Comprises 117 Outcomes within 42 Topics, taught over 38 hours.{/ifingroup}{ifingroup AKTU_RME502A}Course for 'RME502A: Heat and Mass Transfer' paper of AKTU. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}{ifingroup DBATU_BTAMC601}Course for 'BTAMC601: Heat Transfer' paper of DBATU. Comprises 107 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup DBATU_BTMEC501}Course for 'BTMEC501: Heat Transfer' paper of DBATU. Comprises 107 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup GGSIPU_ETME-303}Course for 'ETME-303: Heat Transfer' paper of GGSIPU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}{ifingroup GTU_2151909}Course for '2151909: Heat Transfer' paper of GTU. Comprises 102 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}{ifingroup GTU_2170102}Course for '2170102: Theory of Heat Transfer' paper of GTU. Comprises 137 Outcomes within 50 Topics, taught over 43 hours.{/ifingroup}{ifingroup IKGPTU_BTAE403-18}Course for 'BTAE403-18: Heat Transfer and Combustion' paper of IKGPTU. Comprises 73 Outcomes within 27 Topics, taught over 26 hours.{/ifingroup}{ifingroup IKGPTU_BTME-602}Course for 'BTME-602: Heat Transfer' paper of IKGPTU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}{ifingroup IKGPTU_BTME-602}Course for 'BTME-602: Heat Transfer' paper of IKGPTU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}{ifingroup JCBUST_PCC-AE-301}Course for 'PCC-AE-301: Heat Transfer' paper of JCBUST. Comprises 104 Outcomes within 36 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-MAE-301}Course for 'PCC-MAE-301: Heat Transfer' paper of JCBUST. Comprises 104 Outcomes within 36 Topics, taught over 35 hours.{/ifingroup}{ifingroup JCBUST_PCC-ME-301}Course for 'PCC-ME-301: Heat Transfer' paper of JCBUST. Comprises 104 Outcomes within 36 Topics, taught over 35 hours.{/ifingroup}{ifingroup MAKAUT_ME-502}Course for 'ME-502: Heat Transfer' paper of MAKAUT. Comprises 95 Outcomes within 34 Topics, taught over 34 hours.{/ifingroup}{ifingroup MAKAUT_PC-AUE503}Course for 'PC-AUE503: Heat Transfer' paper of MAKAUT. Comprises 95 Outcomes within 35 Topics, taught over 34 hours.{/ifingroup}{ifingroup MAKAUT_PC-ME501}Course for 'PC-ME501: Heat Transfer' paper of MAKAUT. Comprises 95 Outcomes within 35 Topics, taught over 34 hours.{/ifingroup}{ifingroup MRSPTU_ BMEE3-521}Course for 'BMEE3-521: Heat Transfer' paper of MRSPTU. Comprises 71 Outcomes within 28 Topics, taught over 25 hours.{/ifingroup}{ifingroup MRSPTU_BMEEI-629}Course for 'BMEEI-629: Heat Transfer' paper of MRSPTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_AU704}Course for 'AU704: Heat and Mass Transfer' paper of RGPV. Comprises 116 Outcomes within 40 Topics, taught over 37 hours.{/ifingroup}{ifingroup RGPV_IP-604-B}Course for 'IP-604-B: Heat and Mass Transfer' paper of RGPV. Comprises 116 Outcomes within 40 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_4AN3-03}Course for '4AN3-03: Heat Transfer' paper of RTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_5AE4-02}Course for '5AE4-02: Heat Transfer' paper of RTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}{ifingroup RTU_5ME4-02}Course for '5ME4-02: Heat Transfer' paper of RTU. Comprises 104 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}




















"
,,,AKTU,RME502A,AKTU_RME502A,Heat and Mass Transfer,,,,,,18,64,8,"{ifingroup AKTU_RME502A}Course for 'RME502A: Heat and Mass Transfer' paper of AKTU. Comprises  Outcomes within  Topics, taught over  hours.{/ifingroup}",,
,,,DBATU,BTAMC601,DBATU_BTAMC601,Heat Transfer,36,107,37,91,19,16,58,8,"{ifingroup DBATU_BTAMC601}Course for 'BTAMC601: Heat Transfer' paper of DBATU. Comprises 107 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}",,
,,,DBATU,BTMEC501,DBATU_BTMEC501,Heat Transfer,36,107,37,91,19,16,58,8,"{ifingroup DBATU_BTMEC501}Course for 'BTMEC501: Heat Transfer' paper of DBATU. Comprises 107 Outcomes within 36 Topics, taught over 37 hours.{/ifingroup}",,
,,,GGSIPU,ETME-303,GGSIPU_ETME-303,Heat Transfer,32,95,34,81,17,15,56,7,"{ifingroup GGSIPU_ETME-303}Course for 'ETME-303: Heat Transfer' paper of GGSIPU. Comprises 95 Outcomes within 32 Topics, taught over 34 hours.{/ifingroup}",,
,,,GTU,2151909,GTU_2151909,Heat Transfer,37,102,35,88,19,16,58,8,"{ifingroup GTU_2151909}Course for '2151909: Heat Transfer' paper of GTU. Comprises 102 Outcomes within 37 Topics, taught over 35 hours.{/ifingroup}",,
